extraction_ID,collection_year,project,sample_type,extraction_plate,extraction_well,sample_ID,sample_replicate,sample_ID_date,seq_date,amplicon,pcr_personnel,pcr_mastermix,amplicon_pcr_dilutution,normalization,bead_size_selection
e00613,2021,NBS,sample,1_2022,C01,e00613_C,C,e00613_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00614,2021,NBS,sample,1_2022,D01,e00614_C,C,e00614_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00615,2021,NBS,sample,1_2022,E01,e00615_C,C,e00615_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00616,2021,NBS,sample,1_2022,F01,e00616_C,C,e00616_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00617,2021,NBS,sample,1_2022,G01,e00617_C,C,e00617_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00618,2021,NBS,sample,1_2022,H01,e00618_C,C,e00618_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00619,2021,NBS,sample,1_2022,A02,e00619_C,C,e00619_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00620,2021,NBS,field_blank,1_2022,B02,e00620_C,C,e00620_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00621,2021,NBS,sample,1_2022,C02,e00621_C,C,e00621_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00622,2021,NBS,sample,1_2022,D02,e00622_C,C,e00622_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00623,2021,NBS,sample,1_2022,E02,e00623_C,C,e00623_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00624,2021,NBS,field_blank,1_2022,F02,e00624_C,C,e00624_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00625,2021,NBS,extraction_blank,1_2022,G02,e00625_C,C,e00625_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00626,2021,NBS,sample,1_2022,H02,e00626_C,C,e00626_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00627,2021,NBS,sample,1_2022,A03,e00627_C,C,e00627_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00628,2021,NBS,field_blank,1_2022,B03,e00628_C,C,e00628_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00629,2021,NBS,field_blank,1_2022,C03,e00629_C,C,e00629_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00630,2021,NBS,sample,1_2022,D03,e00630_C,C,e00630_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00631,2021,NBS,sample,1_2022,E03,e00631_C,C,e00631_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00632,2021,NBS,sample,1_2022,F03,e00632_C,C,e00632_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00633,2021,NBS,field_blank,1_2022,G03,e00633_C,C,e00633_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00634,2021,NBS,sample,1_2022,H03,e00634_C,C,e00634_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00635,2021,NBS,sample,1_2022,A04,e00635_C,C,e00635_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00636,2021,NBS,sample,1_2022,B04,e00636_C,C,e00636_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00637,2021,NBS,field_blank,1_2022,C04,e00637_C,C,e00637_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00638,2021,NBS,sample,1_2022,D04,e00638_C,C,e00638_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00639,2021,NBS,sample,1_2022,E04,e00639_C,C,e00639_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00640,2021,NBS,sample,1_2022,F04,e00640_C,C,e00640_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00641,2021,NBS,sample,1_2022,G04,e00641_C,C,e00641_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00642,2021,NBS,sample,1_2022,H04,e00642_C,C,e00642_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00643,2021,NBS,sample,1_2022,A05,e00643_C,C,e00643_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00644,2021,NBS,field_blank,1_2022,B05,e00644_C,C,e00644_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00645,2021,NBS,sample,1_2022,C05,e00645_C,C,e00645_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00646,2021,NBS,sample,1_2022,D05,e00646_C,C,e00646_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00647,2021,NBS,sample,1_2022,E05,e00647_C,C,e00647_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00648,2021,NBS,field_blank,1_2022,F05,e00648_C,C,e00648_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00649,2021,NBS,sample,1_2022,G05,e00649_C,C,e00649_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00650,2021,NBS,sample,1_2022,H05,e00650_C,C,e00650_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00651,2021,NBS,sample,1_2022,A06,e00651_C,C,e00651_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00652,2021,NBS,field_blank,1_2022,B06,e00652_C,C,e00652_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00653,2021,NBS,sample,1_2022,C06,e00653_C,C,e00653_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00654,2021,NBS,sample,1_2022,D06,e00654_C,C,e00654_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00655,2021,NBS,sample,1_2022,E06,e00655_C,C,e00655_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00656,2021,NBS,field_blank,1_2022,F06,e00656_C,C,e00656_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00657,2021,NBS,sample,1_2022,G06,e00657_C,C,e00657_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00658,2021,NBS,extraction_blank,1_2022,H06,e00658_C,C,e00658_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00659,2021,NBS,sample,1_2022,A07,e00659_C,C,e00659_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00660,2021,NBS,sample,1_2022,B07,e00660_C,C,e00660_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00661,2021,NBS,field_blank,1_2022,C07,e00661_C,C,e00661_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00662,2021,NBS,sample,1_2022,D07,e00662_C,C,e00662_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00663,2021,NBS,sample,1_2022,E07,e00663_C,C,e00663_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00664,2021,NBS,sample,1_2022,F07,e00664_C,C,e00664_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00665,2021,NBS,field_blank,1_2022,G07,e00665_C,C,e00665_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00666,2021,NBS,sample,1_2022,H07,e00666_C,C,e00666_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00667,2021,NBS,sample,1_2022,A08,e00667_C,C,e00667_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00668,2021,NBS,sample,1_2022,B08,e00668_C,C,e00668_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00669,2021,NBS,field_blank,1_2022,C08,e00669_C,C,e00669_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00670,2021,NBS,sample,1_2022,D08,e00670_C,C,e00670_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00671,2021,NBS,sample,1_2022,E08,e00671_C,C,e00671_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00672,2021,NBS,sample,1_2022,F08,e00672_C,C,e00672_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00673,2021,NBS,field_blank,1_2022,G08,e00673_C,C,e00673_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00674,2021,NBS,sample,1_2022,H08,e00674_C,C,e00674_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00675,2021,NBS,sample,1_2022,A09,e00675_C,C,e00675_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00676,2021,NBS,sample,1_2022,B09,e00676_C,C,e00676_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00677,2021,NBS,field_blank,1_2022,C09,e00677_C,C,e00677_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00678,2021,NBS,sample,1_2022,D09,e00678_C,C,e00678_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00679,2021,NBS,sample,1_2022,E09,e00679_C,C,e00679_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00680,2021,NBS,sample,1_2022,F09,e00680_C,C,e00680_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00681,2021,NBS,sample,1_2022,G09,e00681_C,C,e00681_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00682,2021,NBS,sample,1_2022,H09,e00682_C,C,e00682_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e00683,2021,NBS,sample,1_2022,A10,e00683_C,C,e00683_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
PC1,2021,NBS,positive,NA,NA,PC1_C,C,PC1_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
NC1,2021,NBS,pcr_blank,NA,NA,NC1_C,C,NC1_C_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01821,2022,NBS,sample,16_2023,A01,e01821_A,A,e01821_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01822,2022,NBS,sample,16_2023,B01,e01822_A,A,e01822_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01823,2022,NBS,sample,16_2023,C01,e01823_A,A,e01823_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01824,2022,NBS,field_blank,16_2023,D01,e01824_A,A,e01824_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01825,2022,NBS,sample,16_2023,E01,e01825_A,A,e01825_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01826,2022,NBS,sample,16_2023,F01,e01826_A,A,e01826_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01827,2022,NBS,sample,16_2023,G01,e01827_A,A,e01827_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01828,2022,NBS,field_blank,16_2023,H01,e01828_A,A,e01828_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01829,2022,NBS,sample,16_2023,A02,e01829_A,A,e01829_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01830,2022,NBS,sample,16_2023,B02,e01830_A,A,e01830_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01831,2022,NBS,sample,16_2023,C02,e01831_A,A,e01831_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01832,2022,NBS,field_blank,16_2023,D02,e01832_A,A,e01832_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01833,2022,NBS,sample,16_2023,E02,e01833_A,A,e01833_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01834,2022,NBS,sample,16_2023,F02,e01834_A,A,e01834_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01835,2022,NBS,field_blank,16_2023,G02,e01835_A,A,e01835_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01836,2022,NBS,sample,16_2023,H02,e01836_A,A,e01836_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01837,2022,NBS,extraction_blank,16_2023,A03,e01837_A,A,e01837_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01838,2022,NBS,sample,16_2023,B03,e01838_A,A,e01838_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01839,2022,NBS,sample,16_2023,C03,e01839_A,A,e01839_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01840,2022,NBS,sample,16_2023,D03,e01840_A,A,e01840_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01841,2022,NBS,sample,16_2023,E03,e01841_A,A,e01841_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01842,2022,NBS,sample,16_2023,F03,e01842_A,A,e01842_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01843,2022,NBS,sample,16_2023,G03,e01843_A,A,e01843_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01844,2022,NBS,extraction_blank,16_2023,H03,e01844_A,A,e01844_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01845,2022,NBS,sample,16_2023,A04,e01845_A,A,e01845_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01846,2022,NBS,sample,16_2023,B04,e01846_A,A,e01846_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01847,2022,NBS,field_blank,16_2023,C04,e01847_A,A,e01847_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01848,2022,NBS,sample,16_2023,D04,e01848_A,A,e01848_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01849,2022,NBS,sample,16_2023,E04,e01849_A,A,e01849_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01850,2022,NBS,field_blank,16_2023,F04,e01850_A,A,e01850_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01851,2022,NBS,sample,16_2023,G04,e01851_A,A,e01851_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01852,2022,NBS,sample,16_2023,H04,e01852_A,A,e01852_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01853,2022,NBS,sample,16_2023,A05,e01853_A,A,e01853_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01854,2022,NBS,field_blank,16_2023,B05,e01854_A,A,e01854_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01855,2022,NBS,sample,16_2023,C05,e01855_A,A,e01855_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01856,2022,NBS,sample,16_2023,D05,e01856_A,A,e01856_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01857,2022,NBS,sample,16_2023,E05,e01857_A,A,e01857_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01858,2022,NBS,field_blank,16_2023,F05,e01858_A,A,e01858_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01859,2022,NBS,sample,16_2023,G05,e01859_A,A,e01859_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01860,2022,NBS,sample,16_2023,H05,e01860_A,A,e01860_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01861,2022,NBS,extraction_blank,16_2023,A06,e01861_A,A,e01861_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01862,2022,NBS,sample,16_2023,B06,e01862_A,A,e01862_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01863,2022,NBS,sample,16_2023,C06,e01863_A,A,e01863_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01864,2022,NBS,sample,16_2023,D06,e01864_A,A,e01864_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01865,2022,NBS,field_blank,16_2023,E06,e01865_A,A,e01865_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01866,2022,NBS,sample,16_2023,F06,e01866_A,A,e01866_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01867,2022,NBS,sample,16_2023,G06,e01867_A,A,e01867_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01868,2022,NBS,extraction_blank,16_2023,H06,e01868_A,A,e01868_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01869,2022,NBS,sample,16_2023,A07,e01869_A,A,e01869_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01870,2022,NBS,field_blank,16_2023,B07,e01870_A,A,e01870_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01871,2022,NBS,sample,16_2023,C07,e01871_A,A,e01871_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01872,2022,NBS,sample,16_2023,D07,e01872_A,A,e01872_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01873,2022,NBS,field_blank,16_2023,E07,e01873_A,A,e01873_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01874,2022,NBS,sample,16_2023,F07,e01874_A,A,e01874_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01875,2022,NBS,sample,16_2023,G07,e01875_A,A,e01875_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01876,2022,NBS,sample,16_2023,H07,e01876_A,A,e01876_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01877,2022,NBS,field_blank,16_2023,A08,e01877_A,A,e01877_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01878,2022,NBS,sample,16_2023,B08,e01878_A,A,e01878_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01879,2022,NBS,extraction_blank,16_2023,C08,e01879_A,A,e01879_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01880,2022,NBS,extraction_blank,16_2023,D08,e01880_A,A,e01880_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01881,2022,NBS,extraction_blank,16_2023,E08,e01881_A,A,e01881_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01882,2022,NBS,extraction_blank,16_2023,F08,e01882_A,A,e01882_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
PC16,2022,NBS,positive,16_2023,G08,PC16_A,A,PC16_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
NC16,2022,NBS,pcr_blank,16_2023,H08,NC16_A,A,NC16_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,yes,yes,1st: 1.8x left
e01885,2022,SBS,sample,16_2023,A09,e01885_A,A,e01885_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01886,2022,SBS,sample,16_2023,B09,e01886_A,A,e01886_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01887,2022,SBS,sample,16_2023,C09,e01887_A,A,e01887_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01888,2022,SBS,field_blank,16_2023,D09,e01888_A,A,e01888_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01889,2022,SBS,sample,16_2023,E09,e01889_A,A,e01889_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01890,2022,SBS,sample,16_2023,F09,e01890_A,A,e01890_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01891,2022,SBS,sample,16_2023,G09,e01891_A,A,e01891_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01892,2022,SBS,field_blank,16_2023,H09,e01892_A,A,e01892_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01893,2022,SBS,sample,16_2023,A10,e01893_A,A,e01893_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01894,2022,SBS,sample,16_2023,B10,e01894_A,A,e01894_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01895,2022,SBS,sample,16_2023,C10,e01895_A,A,e01895_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01896,2022,SBS,sample,16_2023,D10,e01896_A,A,e01896_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01897,2022,SBS,sample,16_2023,E10,e01897_A,A,e01897_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01898,2022,SBS,sample,16_2023,F10,e01898_A,A,e01898_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01899,2022,SBS,sample,16_2023,G10,e01899_A,A,e01899_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01900,2022,SBS,sample,16_2023,H10,e01900_A,A,e01900_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
e01901,2022,SBS,sample,16_2023,A11,e01901_A,A,e01901_A_20240423,20240423,12S MiFish,Julianna Cornett,Qiagen Multiplex Plus,no,yes,1st: 1.8x left
